GEOID,NAME,variable,value,gender,age_band,race
44,Rhode Island,P012H032,1510,Female,16-34,Hispanic
45,South Carolina,P012H032,1851,Female,16-34,Hispanic
46,South Dakota,P012H032,209,Female,16-34,Hispanic
47,Tennessee,P012H032,2263,Female,16-34,Hispanic
48,Texas,P012H032,76978,Female,16-34,Hispanic
49,Utah,P012H032,3115,Female,16-34,Hispanic
50,Vermont,P012H032,130,Female,16-34,Hispanic
51,Virginia,P012H032,5099,Female,16-34,Hispanic
53,Washington,P012H032,6408,Female,16-34,Hispanic
54,West Virginia,P012H032,197,Female,16-34,Hispanic
55,Wisconsin,P012H032,2746,Female,16-34,Hispanic
56,Wyoming,P012H032,403,Female,16-34,Hispanic
72,Puerto Rico,P012H032,28517,Female,16-34,Hispanic
01,Alabama,P012H033,1437,Female,16-34,Hispanic
02,Alaska,P012H033,360,Female,16-34,Hispanic
04,Arizona,P012H033,15566,Female,16-34,Hispanic
05,Arkansas,P012H033,1424,Female,16-34,Hispanic
06,California,P012H033,115391,Female,16-34,Hispanic
08,Colorado,P012H033,7857,Female,16-34,Hispanic
09,Connecticut,P012H033,3972,Female,16-34,Hispanic
10,Delaware,P012H033,650,Female,16-34,Hispanic
11,District of Columbia,P012H033,551,Female,16-34,Hispanic
12,Florida,P012H033,30913,Female,16-34,Hispanic
13,Georgia,P012H033,6094,Female,16-34,Hispanic
15,Hawaii,P012H033,1055,Female,16-34,Hispanic
16,Idaho,P012H033,1421,Female,16-34,Hispanic
17,Illinois,P012H033,15231,Female,16-34,Hispanic
18,Indiana,P012H033,2947,Female,16-34,Hispanic
19,Iowa,P012H033,1300,Female,16-34,Hispanic
20,Kansas,P012H033,2385,Female,16-34,Hispanic
21,Kentucky,P012H033,995,Female,16-34,Hispanic
22,Louisiana,P012H033,1465,Female,16-34,Hispanic
23,Maine,P012H033,158,Female,16-34,Hispanic
24,Maryland,P012H033,3621,Female,16-34,Hispanic
25,Massachusetts,P012H033,6217,Female,16-34,Hispanic
26,Michigan,P012H033,3572,Female,16-34,Hispanic
27,Minnesota,P012H033,1894,Female,16-34,Hispanic
28,Mississippi,P012H033,581,Female,16-34,Hispanic
29,Missouri,P012H033,1754,Female,16-34,Hispanic
30,Montana,P012H033,253,Female,16-34,Hispanic
31,Nebraska,P012H033,1270,Female,16-34,Hispanic
32,Nevada,P012H033,5404,Female,16-34,Hispanic
33,New Hampshire,P012H033,361,Female,16-34,Hispanic
34,New Jersey,P012H033,11872,Female,16-34,Hispanic
35,New Mexico,P012H033,7259,Female,16-34,Hispanic
36,New York,P012H033,28609,Female,16-34,Hispanic
37,North Carolina,P012H033,6018,Female,16-34,Hispanic
38,North Dakota,P012H033,156,Female,16-34,Hispanic
39,Ohio,P012H033,2918,Female,16-34,Hispanic
40,Oklahoma,P012H033,2743,Female,16-34,Hispanic
41,Oregon,P012H033,3443,Female,16-34,Hispanic
42,Pennsylvania,P012H033,6441,Female,16-34,Hispanic
44,Rhode Island,P012H033,1322,Female,16-34,Hispanic
45,South Carolina,P012H033,1775,Female,16-34,Hispanic
46,South Dakota,P012H033,183,Female,16-34,Hispanic
47,Tennessee,P012H033,2237,Female,16-34,Hispanic
48,Texas,P012H033,73456,Female,16-34,Hispanic
49,Utah,P012H033,2904,Female,16-34,Hispanic
50,Vermont,P012H033,143,Female,16-34,Hispanic
51,Virginia,P012H033,5064,Female,16-34,Hispanic
53,Washington,P012H033,6229,Female,16-34,Hispanic
54,West Virginia,P012H033,200,Female,16-34,Hispanic
55,Wisconsin,P012H033,2613,Female,16-34,Hispanic
56,Wyoming,P012H033,362,Female,16-34,Hispanic
72,Puerto Rico,P012H033,25954,Female,16-34,Hispanic
01,Alabama,P012H034,5034,Female,16-34,Hispanic
02,Alaska,P012H034,1035,Female,16-34,Hispanic
04,Arizona,P012H034,44498,Female,16-34,Hispanic
05,Arkansas,P012H034,4453,Female,16-34,Hispanic
06,California,P012H034,337479,Female,16-34,Hispanic
08,Colorado,P012H034,23853,Female,16-34,Hispanic
09,Connecticut,P012H034,11598,Female,16-34,Hispanic
10,Delaware,P012H034,1898,Female,16-34,Hispanic
11,District of Columbia,P012H034,1862,Female,16-34,Hispanic
12,Florida,P012H034,90530,Female,16-34,Hispanic
13,Georgia,P012H034,19948,Female,16-34,Hispanic
15,Hawaii,P012H034,3101,Female,16-34,Hispanic
16,Idaho,P012H034,4117,Female,16-34,Hispanic
17,Illinois,P012H034,47003,Female,16-34,Hispanic
18,Indiana,P012H034,8741,Female,16-34,Hispanic
19,Iowa,P012H034,3636,Female,16-34,Hispanic
20,Kansas,P012H034,7061,Female,16-34,Hispanic
21,Kentucky,P012H034,3217,Female,16-34,Hispanic
22,Louisiana,P012H034,4870,Female,16-34,Hispanic
23,Maine,P012H034,416,Female,16-34,Hispanic
24,Maryland,P012H034,12203,Female,16-34,Hispanic
25,Massachusetts,P012H034,17125,Female,16-34,Hispanic
26,Michigan,P012H034,10163,Female,16-34,Hispanic
27,Minnesota,P012H034,5889,Female,16-34,Hispanic
28,Mississippi,P012H034,1967,Female,16-34,Hispanic
29,Missouri,P012H034,5276,Female,16-34,Hispanic
30,Montana,P012H034,703,Female,16-34,Hispanic
31,Nebraska,P012H034,3984,Female,16-34,Hispanic
32,Nevada,P012H034,16356,Female,16-34,Hispanic
33,New Hampshire,P012H034,831,Female,16-34,Hispanic
34,New Jersey,P012H034,35922,Female,16-34,Hispanic
35,New Mexico,P012H034,21228,Female,16-34,Hispanic
36,New York,P012H034,84002,Female,16-34,Hispanic
37,North Carolina,P012H034,19496,Female,16-34,Hispanic
38,North Dakota,P012H034,424,Female,16-34,Hispanic
39,Ohio,P012H034,8502,Female,16-34,Hispanic
40,Oklahoma,P012H034,8248,Female,16-34,Hispanic
41,Oregon,P012H034,10435,Female,16-34,Hispanic
42,Pennsylvania,P012H034,18002,Female,16-34,Hispanic
44,Rhode Island,P012H034,3223,Female,16-34,Hispanic
45,South Carolina,P012H034,5925,Female,16-34,Hispanic
46,South Dakota,P012H034,537,Female,16-34,Hispanic
47,Tennessee,P012H034,7422,Female,16-34,Hispanic
48,Texas,P012H034,219265,Female,16-34,Hispanic
49,Utah,P012H034,8706,Female,16-34,Hispanic
50,Vermont,P012H034,236,Female,16-34,Hispanic
51,Virginia,P012H034,16307,Female,16-34,Hispanic
53,Washington,P012H034,18952,Female,16-34,Hispanic
54,West Virginia,P012H034,501,Female,16-34,Hispanic
55,Wisconsin,P012H034,7900,Female,16-34,Hispanic
56,Wyoming,P012H034,1195,Female,16-34,Hispanic
72,Puerto Rico,P012H034,74466,Female,16-34,Hispanic
01,Alabama,P012H035,8646,Female,16-34,Hispanic
02,Alaska,P012H035,1710,Female,16-34,Hispanic
04,Arizona,P012H035,73178,Female,16-34,Hispanic
05,Arkansas,P012H035,7611,Female,16-34,Hispanic
06,California,P012H035,558578,Female,16-34,Hispanic
08,Colorado,P012H035,41235,Female,16-34,Hispanic
09,Connecticut,P012H035,20042,Female,16-34,Hispanic
10,Delaware,P012H035,3353,Female,16-34,Hispanic
11,District of Columbia,P012H035,3411,Female,16-34,Hispanic
12,Florida,P012H035,152563,Female,16-34,Hispanic
13,Georgia,P012H035,38582,Female,16-34,Hispanic
15,Hawaii,P012H035,5138,Female,16-34,Hispanic
16,Idaho,P012H035,6930,Female,16-34,Hispanic
17,Illinois,P012H035,83541,Female,16-34,Hispanic
18,Indiana,P012H035,15870,Female,16-34,Hispanic
19,Iowa,P012H035,5885,Female,16-34,Hispanic
20,Kansas,P012H035,11938,Female,16-34,Hispanic
21,Kentucky,P012H035,5599,Female,16-34,Hispanic
22,Louisiana,P012H035,8153,Female,16-34,Hispanic
23,Maine,P012H035,636,Female,16-34,Hispanic
24,Maryland,P012H035,22376,Female,16-34,Hispanic
25,Massachusetts,P012H035,27724,Female,16-34,Hispanic
26,Michigan,P012H035,16496,Female,16-34,Hispanic
27,Minnesota,P012H035,10974,Female,16-34,Hispanic
28,Mississippi,P012H035,3390,Female,16-34,Hispanic
29,Missouri,P012H035,8855,Female,16-34,Hispanic
30,Montana,P012H035,1066,Female,16-34,Hispanic
31,Nebraska,P012H035,6783,Female,16-34,Hispanic
32,Nevada,P012H035,29307,Female,16-34,Hispanic
33,New Hampshire,P012H035,1351,Female,16-34,Hispanic
34,New Jersey,P012H035,64229,Female,16-34,Hispanic
35,New Mexico,P012H035,34760,Female,16-34,Hispanic
36,New York,P012H035,143370,Female,16-34,Hispanic
37,North Carolina,P012H035,36800,Female,16-34,Hispanic
38,North Dakota,P012H035,580,Female,16-34,Hispanic
39,Ohio,P012H035,14254,Female,16-34,Hispanic
40,Oklahoma,P012H035,13893,Female,16-34,Hispanic
41,Oregon,P012H035,18280,Female,16-34,Hispanic
42,Pennsylvania,P012H035,28997,Female,16-34,Hispanic
44,Rhode Island,P012H035,5400,Female,16-34,Hispanic
45,South Carolina,P012H035,10835,Female,16-34,Hispanic
46,South Dakota,P012H035,886,Female,16-34,Hispanic
47,Tennessee,P012H035,13796,Female,16-34,Hispanic
48,Texas,P012H035,372905,Female,16-34,Hispanic
49,Utah,P012H035,14752,Female,16-34,Hispanic
50,Vermont,P012H035,351,Female,16-34,Hispanic
51,Virginia,P012H035,29898,Female,16-34,Hispanic
53,Washington,P012H035,32339,Female,16-34,Hispanic
54,West Virginia,P012H035,796,Female,16-34,Hispanic
55,Wisconsin,P012H035,14274,Female,16-34,Hispanic
56,Wyoming,P012H035,2021,Female,16-34,Hispanic
72,Puerto Rico,P012H035,124284,Female,16-34,Hispanic
01,Alabama,P012H036,7697,Female,16-34,Hispanic
02,Alaska,P012H036,1419,Female,16-34,Hispanic
04,Arizona,P012H036,71773,Female,16-34,Hispanic
05,Arkansas,P012H036,7578,Female,16-34,Hispanic
06,California,P012H036,536932,Female,16-34,Hispanic
08,Colorado,P012H036,40322,Female,16-34,Hispanic
09,Connecticut,P012H036,20151,Female,16-34,Hispanic
10,Delaware,P012H036,3125,Female,16-34,Hispanic
11,District of Columbia,P012H036,2893,Female,16-34,Hispanic
12,Florida,P012H036,157456,Female,16-34,Hispanic
13,Georgia,P012H036,38821,Female,16-34,Hispanic
15,Hawaii,P012H036,4389,Female,16-34,Hispanic
16,Idaho,P012H036,6226,Female,16-34,Hispanic
17,Illinois,P012H036,85217,Female,16-34,Hispanic
18,Indiana,P012H036,16179,Female,16-34,Hispanic
19,Iowa,P012H036,5566,Female,16-34,Hispanic
20,Kansas,P012H036,11466,Female,16-34,Hispanic
21,Kentucky,P012H036,5064,Female,16-34,Hispanic
22,Louisiana,P012H036,7258,Female,16-34,Hispanic
23,Maine,P012H036,569,Female,16-34,Hispanic
24,Maryland,P012H036,22011,Female,16-34,Hispanic
25,Massachusetts,P012H036,26750,Female,16-34,Hispanic
26,Michigan,P012H036,16412,Female,16-34,Hispanic
27,Minnesota,P012H036,10703,Female,16-34,Hispanic
28,Mississippi,P012H036,3061,Female,16-34,Hispanic
29,Missouri,P012H036,8144,Female,16-34,Hispanic
30,Montana,P012H036,896,Female,16-34,Hispanic
31,Nebraska,P012H036,6500,Female,16-34,Hispanic
32,Nevada,P012H036,29081,Female,16-34,Hispanic
33,New Hampshire,P012H036,1326,Female,16-34,Hispanic
34,New Jersey,P012H036,64798,Female,16-34,Hispanic
35,New Mexico,P012H036,31985,Female,16-34,Hispanic
36,New York,P012H036,138269,Female,16-34,Hispanic
37,North Carolina,P012H036,37246,Female,16-34,Hispanic
38,North Dakota,P012H036,446,Female,16-34,Hispanic
39,Ohio,P012H036,13344,Female,16-34,Hispanic
40,Oklahoma,P012H036,12550,Female,16-34,Hispanic
41,Oregon,P012H036,18359,Female,16-34,Hispanic
42,Pennsylvania,P012H036,27436,Female,16-34,Hispanic
44,Rhode Island,P012H036,5166,Female,16-34,Hispanic
45,South Carolina,P012H036,9802,Female,16-34,Hispanic
46,South Dakota,P012H036,799,Female,16-34,Hispanic
47,Tennessee,P012H036,12525,Female,16-34,Hispanic
48,Texas,P012H036,362596,Female,16-34,Hispanic
49,Utah,P012H036,14501,Female,16-34,Hispanic
50,Vermont,P012H036,288,Female,16-34,Hispanic
51,Virginia,P012H036,29494,Female,16-34,Hispanic
53,Washington,P012H036,30755,Female,16-34,Hispanic
54,West Virginia,P012H036,748,Female,16-34,Hispanic
55,Wisconsin,P012H036,13590,Female,16-34,Hispanic
56,Wyoming,P012H036,1751,Female,16-34,Hispanic
72,Puerto Rico,P012H036,127157,Female,16-34,Hispanic
01,Alabama,P012H037,6111,Female,35-54,Hispanic
02,Alaska,P012H037,1285,Female,35-54,Hispanic
04,Arizona,P012H037,69114,Female,35-54,Hispanic
05,Arkansas,P012H037,6735,Female,35-54,Hispanic
06,California,P012H037,524886,Female,35-54,Hispanic
08,Colorado,P012H037,37794,Female,35-54,Hispanic
09,Connecticut,P012H037,18452,Female,35-54,Hispanic
10,Delaware,P012H037,2773,Female,35-54,Hispanic
11,District of Columbia,P012H037,2268,Female,35-54,Hispanic
12,Florida,P012H037,166272,Female,35-54,Hispanic
13,Georgia,P012H037,33325,Female,35-54,Hispanic
15,Hawaii,P012H037,3920,Female,35-54,Hispanic
16,Idaho,P012H037,5897,Female,35-54,Hispanic
17,Illinois,P012H037,79644,Female,35-54,Hispanic
18,Indiana,P012H037,13844,Female,35-54,Hispanic
19,Iowa,P012H037,4976,Female,35-54,Hispanic
20,Kansas,P012H037,10295,Female,35-54,Hispanic
21,Kentucky,P012H037,4430,Female,35-54,Hispanic
22,Louisiana,P012H037,6089,Female,35-54,Hispanic
23,Maine,P012H037,491,Female,35-54,Hispanic
24,Maryland,P012H037,18753,Female,35-54,Hispanic
25,Massachusetts,P012H037,23941,Female,35-54,Hispanic
26,Michigan,P012H037,15305,Female,35-54,Hispanic
27,Minnesota,P012H037,9084,Female,35-54,Hispanic
28,Mississippi,P012H037,2421,Female,35-54,Hispanic
29,Missouri,P012H037,7251,Female,35-54,Hispanic
30,Montana,P012H037,845,Female,35-54,Hispanic
31,Nebraska,P012H037,5729,Female,35-54,Hispanic
32,Nevada,P012H037,28558,Female,35-54,Hispanic
33,New Hampshire,P012H037,1321,Female,35-54,Hispanic
34,New Jersey,P012H037,61345,Female,35-54,Hispanic
35,New Mexico,P012H037,30801,Female,35-54,Hispanic
36,New York,P012H037,128263,Female,35-54,Hispanic
37,North Carolina,P012H037,30999,Female,35-54,Hispanic
38,North Dakota,P012H037,337,Female,35-54,Hispanic
39,Ohio,P012H037,11694,Female,35-54,Hispanic
40,Oklahoma,P012H037,10768,Female,35-54,Hispanic
41,Oregon,P012H037,16632,Female,35-54,Hispanic
42,Pennsylvania,P012H037,24987,Female,35-54,Hispanic
44,Rhode Island,P012H037,4820,Female,35-54,Hispanic
45,South Carolina,P012H037,8181,Female,35-54,Hispanic
46,South Dakota,P012H037,592,Female,35-54,Hispanic
47,Tennessee,P012H037,10184,Female,35-54,Hispanic
48,Texas,P012H037,353874,Female,35-54,Hispanic
49,Utah,P012H037,13190,Female,35-54,Hispanic
50,Vermont,P012H037,266,Female,35-54,Hispanic
51,Virginia,P012H037,25467,Female,35-54,Hispanic
53,Washington,P012H037,27243,Female,35-54,Hispanic
54,West Virginia,P012H037,651,Female,35-54,Hispanic
55,Wisconsin,P012H037,11912,Female,35-54,Hispanic
56,Wyoming,P012H037,1573,Female,35-54,Hispanic
72,Puerto Rico,P012H037,123819,Female,35-54,Hispanic
01,Alabama,P012H038,4315,Female,35-54,Hispanic
02,Alaska,P012H038,1155,Female,35-54,Hispanic
04,Arizona,P012H038,60251,Female,35-54,Hispanic
05,Arkansas,P012H038,5159,Female,35-54,Hispanic
06,California,P012H038,477903,Female,35-54,Hispanic
08,Colorado,P012H038,32487,Female,35-54,Hispanic
09,Connecticut,P012H038,17832,Female,35-54,Hispanic
10,Delaware,P012H038,2294,Female,35-54,Hispanic
11,District of Columbia,P012H038,1696,Female,35-54,Hispanic
12,Florida,P012H038,161695,Female,35-54,Hispanic
13,Georgia,P012H038,25789,Female,35-54,Hispanic
15,Hawaii,P012H038,3420,Female,35-54,Hispanic
16,Idaho,P012H038,4849,Female,35-54,Hispanic
17,Illinois,P012H038,65752,Female,35-54,Hispanic
18,Indiana,P012H038,10748,Female,35-54,Hispanic
19,Iowa,P012H038,4105,Female,35-54,Hispanic
20,Kansas,P012H038,8523,Female,35-54,Hispanic
21,Kentucky,P012H038,3282,Female,35-54,Hispanic
22,Louisiana,P012H038,5233,Female,35-54,Hispanic
23,Maine,P012H038,514,Female,35-54,Hispanic
24,Maryland,P012H038,15960,Female,35-54,Hispanic
25,Massachusetts,P012H038,22204,Female,35-54,Hispanic
26,Michigan,P012H038,12676,Female,35-54,Hispanic
27,Minnesota,P012H038,7128,Female,35-54,Hispanic
28,Mississippi,P012H038,1934,Female,35-54,Hispanic
29,Missouri,P012H038,6047,Female,35-54,Hispanic
30,Montana,P012H038,780,Female,35-54,Hispanic
31,Nebraska,P012H038,4660,Female,35-54,Hispanic
32,Nevada,P012H038,24029,Female,35-54,Hispanic
33,New Hampshire,P012H038,1310,Female,35-54,Hispanic
34,New Jersey,P012H038,58727,Female,35-54,Hispanic
35,New Mexico,P012H038,29633,Female,35-54,Hispanic
36,New York,P012H038,124720,Female,35-54,Hispanic
37,North Carolina,P012H038,22870,Female,35-54,Hispanic
38,North Dakota,P012H038,276,Female,35-54,Hispanic
39,Ohio,P012H038,9849,Female,35-54,Hispanic
40,Oklahoma,P012H038,8734,Female,35-54,Hispanic
41,Oregon,P012H038,13048,Female,35-54,Hispanic
42,Pennsylvania,P012H038,23302,Female,35-54,Hispanic
44,Rhode Island,P012H038,4744,Female,35-54,Hispanic
45,South Carolina,P012H038,6252,Female,35-54,Hispanic
46,South Dakota,P012H038,549,Female,35-54,Hispanic
47,Tennessee,P012H038,7672,Female,35-54,Hispanic
48,Texas,P012H038,309098,Female,35-54,Hispanic
49,Utah,P012H038,10551,Female,35-54,Hispanic
50,Vermont,P012H038,269,Female,35-54,Hispanic
51,Virginia,P012H038,21924,Female,35-54,Hispanic
53,Washington,P012H038,21630,Female,35-54,Hispanic
54,West Virginia,P012H038,591,Female,35-54,Hispanic
55,Wisconsin,P012H038,9314,Female,35-54,Hispanic
56,Wyoming,P012H038,1264,Female,35-54,Hispanic
72,Puerto Rico,P012H038,125777,Female,35-54,Hispanic
01,Alabama,P012H039,3492,Female,35-54,Hispanic
02,Alaska,P012H039,1171,Female,35-54,Hispanic
04,Arizona,P012H039,53243,Female,35-54,Hispanic
05,Arkansas,P012H039,4075,Female,35-54,Hispanic
06,California,P012H039,422011,Female,35-54,Hispanic
08,Colorado,P012H039,29001,Female,35-54,Hispanic
09,Connecticut,P012H039,15593,Female,35-54,Hispanic
10,Delaware,P012H039,1746,Female,35-54,Hispanic
11,District of Columbia,P012H039,1538,Female,35-54,Hispanic
12,Florida,P012H039,162592,Female,35-54,Hispanic
13,Georgia,P012H039,19307,Female,35-54,Hispanic
15,Hawaii,P012H039,3233,Female,35-54,Hispanic
16,Idaho,P012H039,4154,Female,35-54,Hispanic
17,Illinois,P012H039,53922,Female,35-54,Hispanic
18,Indiana,P012H039,8708,Female,35-54,Hispanic
19,Iowa,P012H039,3294,Female,35-54,Hispanic
20,Kansas,P012H039,6972,Female,35-54,Hispanic
21,Kentucky,P012H039,2659,Female,35-54,Hispanic
22,Louisiana,P012H039,5038,Female,35-54,Hispanic
23,Maine,P012H039,519,Female,35-54,Hispanic
24,Maryland,P012H039,13601,Female,35-54,Hispanic
25,Massachusetts,P012H039,19834,Female,35-54,Hispanic
26,Michigan,P012H039,11084,Female,35-54,Hispanic
27,Minnesota,P012H039,5410,Female,35-54,Hispanic
28,Mississippi,P012H039,1610,Female,35-54,Hispanic
29,Missouri,P012H039,5263,Female,35-54,Hispanic
30,Montana,P012H039,773,Female,35-54,Hispanic
31,Nebraska,P012H039,3616,Female,35-54,Hispanic
32,Nevada,P012H039,19657,Female,35-54,Hispanic
33,New Hampshire,P012H039,1161,Female,35-54,Hispanic
34,New Jersey,P012H039,54229,Female,35-54,Hispanic
35,New Mexico,P012H039,31633,Female,35-54,Hispanic
36,New York,P012H039,117379,Female,35-54,Hispanic
37,North Carolina,P012H039,16950,Female,35-54,Hispanic
38,North Dakota,P012H039,259,Female,35-54,Hispanic
39,Ohio,P012H039,8912,Female,35-54,Hispanic
40,Oklahoma,P012H039,7382,Female,35-54,Hispanic
41,Oregon,P012H039,10095,Female,35-54,Hispanic
42,Pennsylvania,P012H039,20603,Female,35-54,Hispanic
44,Rhode Island,P012H039,4073,Female,35-54,Hispanic
45,South Carolina,P012H039,4989,Female,35-54,Hispanic
46,South Dakota,P012H039,486,Female,35-54,Hispanic
47,Tennessee,P012H039,5806,Female,35-54,Hispanic
48,Texas,P012H039,276794,Female,35-54,Hispanic
49,Utah,P012H039,8409,Female,35-54,Hispanic
50,Vermont,P012H039,276,Female,35-54,Hispanic
51,Virginia,P012H039,18251,Female,35-54,Hispanic
53,Washington,P012H039,17184,Female,35-54,Hispanic
54,West Virginia,P012H039,523,Female,35-54,Hispanic
55,Wisconsin,P012H039,7320,Female,35-54,Hispanic
56,Wyoming,P012H039,1275,Female,35-54,Hispanic
72,Puerto Rico,P012H039,130926,Female,35-54,Hispanic
01,Alabama,P012H040,2679,Female,35-54,Hispanic
02,Alaska,P012H040,905,Female,35-54,Hispanic
04,Arizona,P012H040,44280,Female,35-54,Hispanic
05,Arkansas,P012H040,3005,Female,35-54,Hispanic
06,California,P012H040,351333,Female,35-54,Hispanic
08,Colorado,P012H040,24316,Female,35-54,Hispanic
09,Connecticut,P012H040,12279,Female,35-54,Hispanic
10,Delaware,P012H040,1221,Female,35-54,Hispanic
11,District of Columbia,P012H040,1275,Female,35-54,Hispanic
12,Florida,P012H040,129132,Female,35-54,Hispanic
13,Georgia,P012H040,13616,Female,35-54,Hispanic
15,Hawaii,P012H040,2872,Female,35-54,Hispanic
16,Idaho,P012H040,3189,Female,35-54,Hispanic
17,Illinois,P012H040,44026,Female,35-54,Hispanic
18,Indiana,P012H040,7030,Female,35-54,Hispanic
19,Iowa,P012H040,2478,Female,35-54,Hispanic
20,Kansas,P012H040,5434,Female,35-54,Hispanic
21,Kentucky,P012H040,1833,Female,35-54,Hispanic
22,Louisiana,P012H040,4388,Female,35-54,Hispanic
23,Maine,P012H040,412,Female,35-54,Hispanic
24,Maryland,P012H040,10388,Female,35-54,Hispanic
25,Massachusetts,P012H040,15612,Female,35-54,Hispanic
26,Michigan,P012H040,9194,Female,35-54,Hispanic
27,Minnesota,P012H040,4020,Female,35-54,Hispanic
28,Mississippi,P012H040,1283,Female,35-54,Hispanic
29,Missouri,P012H040,4149,Female,35-54,Hispanic
30,Montana,P012H040,696,Female,35-54,Hispanic
31,Nebraska,P012H040,2783,Female,35-54,Hispanic
32,Nevada,P012H040,15192,Female,35-54,Hispanic
33,New Hampshire,P012H040,847,Female,35-54,Hispanic
34,New Jersey,P012H040,44584,Female,35-54,Hispanic
35,New Mexico,P012H040,29298,Female,35-54,Hispanic
36,New York,P012H040,101219,Female,35-54,Hispanic
37,North Carolina,P012H040,11784,Female,35-54,Hispanic
38,North Dakota,P012H040,221,Female,35-54,Hispanic
39,Ohio,P012H040,7564,Female,35-54,Hispanic
40,Oklahoma,P012H040,5662,Female,35-54,Hispanic
41,Oregon,P012H040,7799,Female,35-54,Hispanic
42,Pennsylvania,P012H040,16095,Female,35-54,Hispanic
44,Rhode Island,P012H040,3287,Female,35-54,Hispanic
45,South Carolina,P012H040,3674,Female,35-54,Hispanic
46,South Dakota,P012H040,338,Female,35-54,Hispanic
47,Tennessee,P012H040,4295,Female,35-54,Hispanic
48,Texas,P012H040,233488,Female,35-54,Hispanic
49,Utah,P012H040,6460,Female,35-54,Hispanic
50,Vermont,P012H040,231,Female,35-54,Hispanic
51,Virginia,P012H040,13864,Female,35-54,Hispanic
53,Washington,P012H040,13266,Female,35-54,Hispanic
54,West Virginia,P012H040,476,Female,35-54,Hispanic
55,Wisconsin,P012H040,5839,Female,35-54,Hispanic
56,Wyoming,P012H040,1196,Female,35-54,Hispanic
72,Puerto Rico,P012H040,127715,Female,35-54,Hispanic
01,Alabama,P012H041,1777,Female,55-74,Hispanic
02,Alaska,P012H041,678,Female,55-74,Hispanic
04,Arizona,P012H041,34272,Female,55-74,Hispanic
05,Arkansas,P012H041,2048,Female,55-74,Hispanic
06,California,P012H041,268508,Female,55-74,Hispanic
08,Colorado,P012H041,18945,Female,55-74,Hispanic
